replicate,Policy,TimeMean,T80Median,ParetoTimeMaxT80,seed
6,5_6C_36PER_4_3C_NEWSTRUCTURE,10.216419567392872,5391.091500758567,False,20260816
6,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
7,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,True,20260816
7,3_7C_31PER_5_9C_NEWSTRUCTURE,10.9003622808642,914.4705431575212,False,20260816
7,4_8C_80PER_4_8C,12.9231478085242,2986.844422389588,False,20260816
7,4_8C_80PER_4_8C_NEWSTRUCTURE,11.152479990949178,6982.200219712007,False,20260816
7,5C_67PER_4C_NEWSTRUCTURE,10.158150512091382,7363.684153998176,True,20260816
7,5_3C_54PER_4C_NEWSTRUCTURE,10.160286188267316,6357.04558164324,False,20260816
7,5_6C_19PER_4_6C_NEWSTRUCTURE,10.243417945848199,6359.133829140637,False,20260816
7,5_6C_36PER_4_3C_NEWSTRUCTURE,10.22162522408677,5917.417162504574,False,20260816
7,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
8,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
8,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
8,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
8,4_8C_80PER_4_8C_NEWSTRUCTURE,11.16368570389666,6982.200219712007,False,20260816
8,5C_67PER_4C_NEWSTRUCTURE,10.178299580773514,8054.008748190741,True,20260816
8,5_3C_54PER_4C_NEWSTRUCTURE,10.159255848466744,5961.4226583593,True,20260816
8,5_6C_19PER_4_6C_NEWSTRUCTURE,10.238258151743112,6016.051525472321,False,20260816
8,5_6C_36PER_4_3C_NEWSTRUCTURE,10.222496485174629,5917.417162504574,False,20260816
8,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
9,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,True,20260816
9,3_7C_31PER_5_9C_NEWSTRUCTURE,10.8033723951577,1351.4832810114071,False,20260816
9,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
9,4_8C_80PER_4_8C_NEWSTRUCTURE,11.142136456464419,6982.200219712007,True,20260816
9,5C_67PER_4C_NEWSTRUCTURE,10.152783520116733,5707.2484133137505,True,20260816
9,5_3C_54PER_4C_NEWSTRUCTURE,10.155392442732486,5961.4226583593,True,20260816
9,5_6C_19PER_4_6C_NEWSTRUCTURE,10.240803386245158,5278.2812032069405,False,20260816
9,5_6C_36PER_4_3C_NEWSTRUCTURE,10.215104081411928,5391.091500758567,False,20260816
9,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
10,3_6C-80PER_3_6C,13.4086513554808,4153.609409904077,False,20260816
10,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
10,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
10,4_8C_80PER_4_8C_NEWSTRUCTURE,11.14765875354846,8758.490009375333,True,20260816
10,5C_67PER_4C_NEWSTRUCTURE,10.173375604117616,6433.99321775483,True,20260816
10,5_3C_54PER_4C_NEWSTRUCTURE,10.157774336748757,5878.466397957938,True,20260816
10,5_6C_19PER_4_6C_NEWSTRUCTURE,10.228806219386957,5278.2812032069405,False,20260816
10,5_6C_36PER_4_3C_NEWSTRUCTURE,10.213473159260229,5391.091500758567,False,20260816
10,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
11,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
11,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
11,4_8C_80PER_4_8C,12.9231478085242,2986.844422389588,False,20260816
11,4_8C_80PER_4_8C_NEWSTRUCTURE,11.13016732685378,4362.137165664621,False,20260816
11,5C_67PER_4C_NEWSTRUCTURE,10.133201602324084,6154.537967135804,True,20260816
11,5_3C_54PER_4C_NEWSTRUCTURE,10.146960706526972,5961.4226583593,False,20260816
11,5_6C_19PER_4_6C_NEWSTRUCTURE,10.243837963176773,6016.051525472321,False,20260816
11,5_6C_36PER_4_3C_NEWSTRUCTURE,10.196110938607372,5391.091500758567,False,20260816
11,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
12,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
12,3_7C_31PER_5_9C_NEWSTRUCTURE,10.8033723951577,1351.4832810114071,False,20260816
12,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
12,4_8C_80PER_4_8C_NEWSTRUCTURE,11.17361635155992,7332.741588482192,False,20260816
12,5C_67PER_4C_NEWSTRUCTURE,10.149147101002816,7363.684153998176,True,20260816
12,5_3C_54PER_4C_NEWSTRUCTURE,10.16398202240927,5961.4226583593,False,20260816
12,5_6C_19PER_4_6C_NEWSTRUCTURE,10.258861168484728,5129.503375032457,False,20260816
12,5_6C_36PER_4_3C_NEWSTRUCTURE,10.202141792382829,5391.091500758567,False,20260816
12,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
13,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
13,3_7C_31PER_5_9C_NEWSTRUCTURE,10.8033723951577,1351.4832810114071,False,20260816
13,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
13,4_8C_80PER_4_8C_NEWSTRUCTURE,11.18277495172876,8758.490009375333,True,20260816
13,5C_67PER_4C_NEWSTRUCTURE,10.148559885609833,8293.375090241521,True,20260816
13,5_3C_54PER_4C_NEWSTRUCTURE,10.151305557164843,5878.466397957938,False,20260816
13,5_6C_19PER_4_6C_NEWSTRUCTURE,10.2290589592172,5951.352492369283,False,20260816
13,5_6C_36PER_4_3C_NEWSTRUCTURE,10.194331943144258,5391.091500758567,False,20260816
13,80PER_3_6C,13.7314586052367,1081.550265756956,False,20260816
14,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,False,20260816
14,3_7C_31PER_5_9C_NEWSTRUCTURE,10.9003622808642,914.4705431575212,False,20260816
14,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
14,4_8C_80PER_4_8C_NEWSTRUCTURE,11.15206710412768,7332.741588482192,False,20260816
14,5C_67PER_4C_NEWSTRUCTURE,10.156917280030868,8293.375090241521,True,20260816
14,5_3C_54PER_4C_NEWSTRUCTURE,10.150115764318558,5961.4226583593,True,20260816
14,5_6C_19PER_4_6C_NEWSTRUCTURE,10.242821154577744,5951.352492369283,False,20260816
14,5_6C_36PER_4_3C_NEWSTRUCTURE,10.21279604044893,4422.404466622696,False,20260816
14,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
15,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
15,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
15,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
15,4_8C_80PER_4_8C_NEWSTRUCTURE,11.1249955596114,4362.137165664621,False,20260816
15,5C_67PER_4C_NEWSTRUCTURE,10.127893411623983,5875.082716516778,True,20260816
15,5_3C_54PER_4C_NEWSTRUCTURE,10.164202373389484,6357.04558164324,True,20260816
15,5_6C_19PER_4_6C_NEWSTRUCTURE,10.267506835305085,5129.503375032457,False,20260816
15,5_6C_36PER_4_3C_NEWSTRUCTURE,10.215190667551214,5917.417162504574,False,20260816
15,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
16,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,True,20260816
16,3_7C_31PER_5_9C_NEWSTRUCTURE,10.9003622808642,914.4705431575212,False,20260816
16,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
16,4_8C_80PER_4_8C_NEWSTRUCTURE,11.155290520390981,7332.741588482192,True,20260816
16,5C_67PER_4C_NEWSTRUCTURE,10.147070188794,6154.537967135804,True,20260816
16,5_3C_54PER_4C_NEWSTRUCTURE,10.155131348809084,6357.04558164324,True,20260816
16,5_6C_19PER_4_6C_NEWSTRUCTURE,10.231406102864641,6359.133829140637,True,20260816
16,5_6C_36PER_4_3C_NEWSTRUCTURE,10.21896395321547,5917.417162504574,False,20260816
16,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
17,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,False,20260816
17,3_7C_31PER_5_9C_NEWSTRUCTURE,10.9003622808642,914.4705431575212,False,20260816
17,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
17,4_8C_80PER_4_8C_NEWSTRUCTURE,11.147658753548459,8758.490009375333,True,20260816
17,5C_67PER_4C_NEWSTRUCTURE,10.158613591913634,6433.99321775483,True,20260816
17,5_3C_54PER_4C_NEWSTRUCTURE,10.164099122937358,5961.4226583593,False,20260816
17,5_6C_19PER_4_6C_NEWSTRUCTURE,10.2490776888681,6016.051525472321,False,20260816
17,5_6C_36PER_4_3C_NEWSTRUCTURE,10.227159268570444,7579.530231229612,True,20260816
17,80PER_3_6C,13.7314586052367,1081.550265756956,False,20260816
18,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,False,20260816
18,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
18,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
18,4_8C_80PER_4_8C_NEWSTRUCTURE,11.18166100522394,6982.200219712007,False,20260816
18,5C_67PER_4C_NEWSTRUCTURE,10.158476786935966,6154.537967135804,False,20260816
18,5_3C_54PER_4C_NEWSTRUCTURE,10.154200341562499,8872.33830493918,True,20260816
18,5_6C_19PER_4_6C_NEWSTRUCTURE,10.239924502893743,5951.352492369283,False,20260816
18,5_6C_36PER_4_3C_NEWSTRUCTURE,10.21855065973647,4931.583407578173,False,20260816
18,80PER_3_6C,13.7314586052367,1081.550265756956,False,20260816
19,3_6C-80PER_3_6C,13.4086513554808,4153.609409904077,False,20260816
19,3_7C_31PER_5_9C_NEWSTRUCTURE,10.8033723951577,1351.4832810114071,False,20260816
19,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
19,4_8C_80PER_4_8C_NEWSTRUCTURE,11.14332139078034,7332.741588482192,True,20260816
19,5C_67PER_4C_NEWSTRUCTURE,10.174223760058998,6350.4531030301405,True,20260816
19,5_3C_54PER_4C_NEWSTRUCTURE,10.151963434043301,5878.466397957938,True,20260816
19,5_6C_19PER_4_6C_NEWSTRUCTURE,10.261482885945057,4558.4825225534605,False,20260816
19,5_6C_36PER_4_3C_NEWSTRUCTURE,10.202517667780329,4931.583407578173,False,20260816
19,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
20,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,False,20260816
20,3_7C_31PER_5_9C_NEWSTRUCTURE,10.8033723951577,1351.4832810114071,False,20260816
20,4_8C_80PER_4_8C,12.9231478085242,2986.844422389588,False,20260816
20,4_8C_80PER_4_8C_NEWSTRUCTURE,11.15247999094918,6982.200219712007,False,20260816
20,5C_67PER_4C_NEWSTRUCTURE,10.13956095031435,5875.082716516778,True,20260816
20,5_3C_54PER_4C_NEWSTRUCTURE,10.1577782546469,5961.4226583593,True,20260816
20,5_6C_19PER_4_6C_NEWSTRUCTURE,10.261460896049071,5278.2812032069405,False,20260816
20,5_6C_36PER_4_3C_NEWSTRUCTURE,10.232748710930688,7579.530231229612,True,20260816
20,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
21,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,True,20260816
21,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
21,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
21,4_8C_80PER_4_8C_NEWSTRUCTURE,11.19405165248734,6982.200219712007,False,20260816
21,5C_67PER_4C_NEWSTRUCTURE,10.160814639693184,7363.684153998176,True,20260816
21,5_3C_54PER_4C_NEWSTRUCTURE,10.1638113219638,5878.466397957938,False,20260816
21,5_6C_19PER_4_6C_NEWSTRUCTURE,10.251821583265784,5278.2812032069405,False,20260816
21,5_6C_36PER_4_3C_NEWSTRUCTURE,10.22162522408677,5917.417162504574,False,20260816
21,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
22,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,True,20260816
22,3_7C_31PER_5_9C_NEWSTRUCTURE,10.9003622808642,914.4705431575212,False,20260816
22,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
22,4_8C_80PER_4_8C_NEWSTRUCTURE,11.155290520390981,7332.741588482192,True,20260816
22,5C_67PER_4C_NEWSTRUCTURE,10.15245724527215,7280.144039273487,True,20260816
22,5_3C_54PER_4C_NEWSTRUCTURE,10.164099122937357,5961.4226583593,False,20260816
22,5_6C_19PER_4_6C_NEWSTRUCTURE,10.2399972766227,6016.051525472321,False,20260816
22,5_6C_36PER_4_3C_NEWSTRUCTURE,10.218091011677558,5391.091500758567,False,20260816
22,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
23,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
23,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
23,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
23,4_8C_80PER_4_8C_NEWSTRUCTURE,11.182774951728762,8758.490009375333,True,20260816
23,5C_67PER_4C_NEWSTRUCTURE,10.173636544666017,6433.99321775483,True,20260816
23,5_3C_54PER_4C_NEWSTRUCTURE,10.157292891845144,5961.4226583593,True,20260816
23,5_6C_19PER_4_6C_NEWSTRUCTURE,10.251202854070456,5278.2812032069405,False,20260816
23,5_6C_36PER_4_3C_NEWSTRUCTURE,10.225396829300973,5391.091500758567,False,20260816
23,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
24,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,False,20260816
24,3_7C_31PER_5_9C_NEWSTRUCTURE,10.9003622808642,914.4705431575212,False,20260816
24,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
24,4_8C_80PER_4_8C_NEWSTRUCTURE,11.138913040201121,7332.741588482192,False,20260816
24,5C_67PER_4C_NEWSTRUCTURE,10.147070188793998,6154.537967135804,True,20260816
24,5_3C_54PER_4C_NEWSTRUCTURE,10.169428580739199,5961.4226583593,False,20260816
24,5_6C_19PER_4_6C_NEWSTRUCTURE,10.27240997585316,5129.503375032457,False,20260816
24,5_6C_36PER_4_3C_NEWSTRUCTURE,10.228977105716487,7579.530231229612,True,20260816
24,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
25,3_6C-80PER_3_6C,13.4086513554808,4153.609409904077,False,20260816
25,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
25,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
25,4_8C_80PER_4_8C_NEWSTRUCTURE,11.16487063821258,7332.741588482192,True,20260816
25,5C_67PER_4C_NEWSTRUCTURE,10.147070188793998,6154.537967135804,True,20260816
25,5_3C_54PER_4C_NEWSTRUCTURE,10.156648865042643,5961.4226583593,False,20260816
25,5_6C_19PER_4_6C_NEWSTRUCTURE,10.230415905529672,6016.051525472321,False,20260816
25,5_6C_36PER_4_3C_NEWSTRUCTURE,10.213237451864144,4931.583407578173,False,20260816
25,80PER_3_6C,13.7314586052367,1081.550265756956,False,20260816
26,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
26,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
26,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
26,4_8C_80PER_4_8C_NEWSTRUCTURE,11.120587209032179,4362.137165664621,False,20260816
26,5C_67PER_4C_NEWSTRUCTURE,10.153044460665134,6070.997852411116,True,20260816
26,5_3C_54PER_4C_NEWSTRUCTURE,10.156635014966685,5961.4226583593,False,20260816
26,5_6C_19PER_4_6C_NEWSTRUCTURE,10.248925035524014,5951.352492369283,False,20260816
26,5_6C_36PER_4_3C_NEWSTRUCTURE,10.209789825594214,5917.417162504574,False,20260816
26,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
27,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
27,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
27,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
27,4_8C_80PER_4_8C_NEWSTRUCTURE,11.173265821718259,6982.200219712007,True,20260816
27,5C_67PER_4C_NEWSTRUCTURE,10.179147736714897,6350.4531030301405,False,20260816
27,5_3C_54PER_4C_NEWSTRUCTURE,10.166493873927829,6357.04558164324,True,20260816
27,5_6C_19PER_4_6C_NEWSTRUCTURE,10.24658190954557,5278.2812032069405,False,20260816
27,5_6C_36PER_4_3C_NEWSTRUCTURE,10.223682134487857,5917.417162504574,False,20260816
27,80PER_3_6C,13.7314586052367,1081.550265756956,False,20260816
28,3_6C-80PER_3_6C,13.3673534835601,10721.595322509576,True,20260816
28,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
28,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
28,4_8C_80PER_4_8C_NEWSTRUCTURE,11.17326582171826,6982.200219712007,False,20260816
28,5C_67PER_4C_NEWSTRUCTURE,10.14040463046265,7363.684153998176,True,20260816
28,5_3C_54PER_4C_NEWSTRUCTURE,10.171940432257756,6357.04558164324,False,20260816
28,5_6C_19PER_4_6C_NEWSTRUCTURE,10.248925035524014,5951.352492369283,False,20260816
28,5_6C_36PER_4_3C_NEWSTRUCTURE,10.220399052640557,5391.091500758567,False,20260816
28,80PER_3_6C,13.7314586052367,1081.550265756956,False,20260816
29,3_6C-80PER_3_6C,13.4086513554808,4153.609409904077,False,20260816
29,3_7C_31PER_5_9C_NEWSTRUCTURE,10.9003622808642,914.4705431575212,False,20260816
29,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
29,4_8C_80PER_4_8C_NEWSTRUCTURE,11.14325040296924,8758.490009375333,False,20260816
29,5C_67PER_4C_NEWSTRUCTURE,10.158476786935966,6154.537967135804,True,20260816
29,5_3C_54PER_4C_NEWSTRUCTURE,10.170301077068501,8872.33830493918,True,20260816
29,5_6C_19PER_4_6C_NEWSTRUCTURE,10.25262779683047,5278.2812032069405,False,20260816
29,5_6C_36PER_4_3C_NEWSTRUCTURE,10.213343322592513,4931.583407578173,False,20260816
29,80PER_3_6C,13.7314586052367,1081.550265756956,False,20260816
30,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,False,20260816
30,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
30,4_8C_80PER_4_8C,13.2409229226557,1577.1874352634584,False,20260816
30,4_8C_80PER_4_8C_NEWSTRUCTURE,11.17437976822308,8758.490009375333,True,20260816
30,5C_67PER_4C_NEWSTRUCTURE,10.157889571542983,7363.684153998176,True,20260816
30,5_3C_54PER_4C_NEWSTRUCTURE,10.181291139265129,5961.4226583593,False,20260816
30,5_6C_19PER_4_6C_NEWSTRUCTURE,10.268638458486743,5129.503375032457,False,20260816
30,5_6C_36PER_4_3C_NEWSTRUCTURE,10.213311343233043,5917.417162504574,False,20260816
30,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
31,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,False,20260816
31,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
31,4_8C_80PER_4_8C,12.9231478085242,2986.844422389588,False,20260816
31,4_8C_80PER_4_8C_NEWSTRUCTURE,11.15723887137006,7332.741588482192,False,20260816
31,5C_67PER_4C_NEWSTRUCTURE,10.151811228604616,7363.684153998176,True,20260816
31,5_3C_54PER_4C_NEWSTRUCTURE,10.153597057703186,5961.4226583593,False,20260816
31,5_6C_19PER_4_6C_NEWSTRUCTURE,10.255777084402485,5129.503375032457,False,20260816
31,5_6C_36PER_4_3C_NEWSTRUCTURE,10.225544902612386,7579.530231229612,True,20260816
31,80PER_3_6C,13.7314586052367,1081.550265756956,False,20260816
32,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,False,20260816
32,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
32,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
32,4_8C_80PER_4_8C_NEWSTRUCTURE,11.157238871370058,7332.741588482192,False,20260816
32,5C_67PER_4C_NEWSTRUCTURE,10.163276628021134,8293.375090241521,True,20260816
32,5_3C_54PER_4C_NEWSTRUCTURE,10.14466920598863,5961.4226583593,True,20260816
32,5_6C_19PER_4_6C_NEWSTRUCTURE,10.243092484260114,5278.2812032069405,False,20260816
32,5_6C_36PER_4_3C_NEWSTRUCTURE,10.228176922519657,7579.530231229612,False,20260816
32,80PER_3_6C,14.828321327044,5992.924050544601,False,20260816
33,3_6C-80PER_3_6C,13.4086513554808,4153.609409904077,False,20260816
33,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
33,4_8C_80PER_4_8C,12.9231478085242,2986.844422389588,False,20260816
33,4_8C_80PER_4_8C_NEWSTRUCTURE,11.16751141804372,10356.4511313131,True,20260816
33,5C_67PER_4C_NEWSTRUCTURE,10.158535588210515,7970.468633466053,True,20260816
33,5_3C_54PER_4C_NEWSTRUCTURE,10.165732746597245,6357.04558164324,False,20260816
33,5_6C_19PER_4_6C_NEWSTRUCTURE,10.274684345771643,5129.503375032457,False,20260816
33,5_6C_36PER_4_3C_NEWSTRUCTURE,10.215084796822842,5917.417162504574,False,20260816
33,80PER_3_6C,14.279889966140349,3537.2371581507787,False,20260816
34,3_6C-80PER_3_6C,13.38800241952045,7437.602366206827,True,20260816
34,3_7C_31PER_5_9C_NEWSTRUCTURE,10.851867338010951,1132.9769120844642,False,20260816
34,4_8C_80PER_4_8C,13.08203536558995,2282.015928826523,False,20260816
