SensitivityWindow,BatteryId,Policy,AvailableLastCycle,LifetimePrefixCycle,TailWindow,SOH150,SlopeTail,InterceptTail,EstimatedT80,ExtrapolationMultiple,T80Status
60,11,5_3C_54PER_4C_NEWSTRUCTURE,150,150,60,0.996811104366928,-2.488729381310384e-05,1.0004875314284434,8055.8188822796465,53.70545921519764,finite_extrapolation
60,12,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,60,0.996513777051594,-2.828529394525276e-05,1.0006279914374223,7093.014194080684,47.28676129387123,finite_extrapolation
60,13,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,60,0.997075645249115,-2.6622029036497135e-05,1.000955768068217,7548.4767818681,50.323178545787336,finite_extrapolation
60,14,5_6C_19PER_4_6C_NEWSTRUCTURE,150,150,60,0.997617145540867,-2.3981335425489206e-05,1.0010900023296645,8385.271243732763,55.90180829155175,finite_extrapolation
60,15,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,60,0.996160165334701,-3.6656152261766966e-05,1.001721717265138,5503.079423738029,36.68719615825353,finite_extrapolation
60,16,3_7C_31PER_5_9C_NEWSTRUCTURE,150,150,60,0.971778946968389,-0.00019770443286118197,1.0017014734625065,1020.2172533183967,6.801448355455978,finite_extrapolation
60,17,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,60,0.998413231999806,-1.1314728325640567e-05,1.0000091440006427,17676.88434439891,117.84589562932607,finite_extrapolation
60,18,5C_67PER_4C_NEWSTRUCTURE,200,150,60,0.996859217018129,-3.107624024857815e-05,1.0016290016617861,6488.20449478316,43.25469663188773,finite_extrapolation
60,19,5_3C_54PER_4C_NEWSTRUCTURE,200,150,60,0.998371392101536,-1.5390224928429364e-05,1.0006912986247931,13040.179695754092,86.93453130502728,finite_extrapolation
60,20,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,60,0.997507325816093,-2.271791579836227e-05,1.0009750782527118,8846.545609047465,58.976970726983104,finite_extrapolation
60,21,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,60,0.995675224165399,-4.1219451162254e-05,1.0018820887086508,4897.738398164816,32.651589321098776,finite_extrapolation
60,22,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,60,0.998009643964444,-1.68996847757542e-05,1.0004969046630312,11863.943459506532,79.09295639671022,finite_extrapolation
60,23,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,60,0.99579767001136,-4.0335365178734914e-05,1.0018843095641443,5005.143964100741,33.36762642733827,finite_extrapolation
60,24,5_6C_36PER_4_3C_NEWSTRUCTURE,150,150,60,0.997589873366983,-2.596648816008028e-05,1.0014467212693627,7757.950171292624,51.719667808617494,finite_extrapolation
60,25,4_8C_80PER_4_8C_NEWSTRUCTURE,150,150,60,0.997459834024826,-1.9963549447730103e-05,1.0003382011089874,10035.199483615186,66.90132989076791,finite_extrapolation
60,26,5_3C_54PER_4C_NEWSTRUCTURE,200,150,60,0.995946124179296,-3.209516388497896e-05,1.0007864277716947,6255.971413365047,41.70647608910031,finite_extrapolation
60,27,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,60,0.995698655651178,-3.0674574925829226e-05,1.0002581169238403,6528.472437126255,43.5231495808417,finite_extrapolation
60,28,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,60,0.995748858110306,-3.416967794180753e-05,1.0007090692271747,5873.894087295499,39.15929391530333,finite_extrapolation
60,29,5C_67PER_4C_NEWSTRUCTURE,200,150,60,0.997159190117805,-2.81554287211212e-05,1.0013566640544227,7151.610655581034,47.67740437054022,finite_extrapolation
60,30,3_7C_31PER_5_9C_NEWSTRUCTURE,200,150,60,0.978674398451871,-0.00015009682353697457,1.0011891134213582,1340.395543892357,8.935970292615712,finite_extrapolation
60,31,5C_67PER_4C_NEWSTRUCTURE,200,150,60,0.997563762160854,-3.0253623947251582e-05,1.0020898866395105,6679.857163289342,44.53238108859561,finite_extrapolation
60,32,5_3C_54PER_4C_NEWSTRUCTURE,200,150,60,0.99771931742831,-2.982293984536642e-05,1.0020434774246707,6774.767292301738,45.165115282011584,finite_extrapolation
60,33,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,60,0.997316160528421,-2.948057446821515e-05,1.0017018306590926,6841.855503072366,45.612370020482444,finite_extrapolation
60,34,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,60,0.996693417818699,-3.843963167492164e-05,1.0023194223539276,5263.302834556621,35.088685563710804,finite_extrapolation
60,35,3_7C_31PER_5_9C_NEWSTRUCTURE,200,150,60,0.971081558489919,-0.00022564513335474883,1.004832542293122,907.7640596444578,6.051760397629718,finite_extrapolation
60,36,5_3C_54PER_4C_NEWSTRUCTURE,200,150,60,0.997303466680991,-2.6811381396335197e-05,1.0014719586267289,7514.419180738957,50.09612787159305,finite_extrapolation
60,37,5C_67PER_4C_NEWSTRUCTURE,200,150,60,0.996427094360384,-3.26171934306423e-05,1.0014550799290565,6176.346237680859,41.175641584539065,finite_extrapolation
60,38,5_3C_54PER_4C_NEWSTRUCTURE,200,150,60,0.995665512613668,-3.748809424010104e-05,1.0013275052865531,5370.438518349458,35.802923455663056,finite_extrapolation
60,39,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,60,0.996361092959855,-3.193037150342258e-05,1.0011827744105157,6300.671271204944,42.00447514136629,finite_extrapolation
60,40,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,60,0.995403188822076,-3.9575229906241776e-05,1.0012891449250085,5086.240696564123,33.90827131042749,finite_extrapolation
60,41,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,60,0.951643245848128,-3.3550682269465e-05,0.956617115074334,4668.075415469975,31.120502769799835,finite_extrapolation
60,42,5C_67PER_4C_NEWSTRUCTURE,200,150,60,0.997490809267383,-2.2331244313472997e-05,1.0008700417295902,8995.022351190713,59.96681567460475,finite_extrapolation
60,43,5_3C_54PER_4C_NEWSTRUCTURE,200,150,60,0.996217632042891,-3.42327890889717e-05,1.0015093998497508,5886.444114326293,39.24296076217529,finite_extrapolation
60,44,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,60,0.996375278650277,-3.618543620241037e-05,1.0017702138686153,5576.006124120594,37.17337416080396,finite_extrapolation
60,45,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,60,0.998283886812936,-2.1929667422163292e-05,1.001549808993637,9190.737146790469,61.271580978603126,finite_extrapolation
60,46,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,60,0.998234560464902,-1.9499533114456322e-05,1.0011996798226972,10318.179345203616,68.78786230135744,finite_extrapolation
60,47,5C_67PER_4C_NEWSTRUCTURE,200,150,60,0.998257019716137,-1.94461712127155e-05,1.00115992275122,10344.448814668727,68.96299209779151,finite_extrapolation
60,48,5_3C_54PER_4C_NEWSTRUCTURE,200,150,60,0.998195091576545,-1.775559865279821e-05,1.0008439910954987,11311.586560549253,75.41057707032836,finite_extrapolation
60,49,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,60,0.998410102666179,-1.4775327665205024e-05,1.0004546357914799,13566.848758524522,90.44565839016349,finite_extrapolation
80,1,3_6C-80PER_3_6C,200,150,80,1.00348000147942,-3.0077513196124716e-05,1.007617972025762,6902.7638911488275,46.01842594099218,finite_extrapolation
80,2,3_6C-80PER_3_6C,150,150,80,0.995350591168364,-2.1558880259992196e-05,0.9985591658275992,9210.087139640294,61.4005809309353,finite_extrapolation
80,3,3_6C-80PER_3_6C,200,150,80,0.996237593096295,-2.0318748671017387e-05,0.999240808342225,9805.76174094921,65.3717449396614,finite_extrapolation
80,4,80PER_3_6C,200,150,80,0.977366685512464,-0.00017445805598941046,1.0036376613395046,1167.258572180039,7.781723814533593,finite_extrapolation
80,5,80PER_3_6C,150,150,80,0.996049414338924,-3.346979889750176e-05,1.0013926111553328,6017.144344729393,40.11429563152929,finite_extrapolation
80,6,80PER_3_6C,200,150,80,0.996289223474253,-2.8108206851337145e-05,1.0005929029494538,7136.45320779014,47.57635471860094,finite_extrapolation
80,7,4_8C_80PER_4_8C,200,150,80,0.994602329866956,-5.260940876199889e-05,1.0029925201912009,3858.483206103382,25.723221374022547,finite_extrapolation
80,8,4_8C_80PER_4_8C,200,150,80,0.989748401481303,-0.00010771141605610022,1.006364837343224,1915.904969959184,12.772699799727894,finite_extrapolation
80,9,4_8C_80PER_4_8C,150,150,80,0.988970060126946,-0.00011246078989067791,1.0062613303590737,1834.0732850941063,12.227155233960708,finite_extrapolation
80,10,5C_67PER_4C_NEWSTRUCTURE,150,150,80,0.997333230536718,-2.3026450367377302e-05,1.0006139783967338,8712.327570946558,58.08218380631038,finite_extrapolation
80,11,5_3C_54PER_4C_NEWSTRUCTURE,150,150,80,0.996811104366928,-2.5005143322640714e-05,1.0005055546053263,8018.572499993634,53.45714999995756,finite_extrapolation
80,12,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,80,0.996513777051594,-2.564390688125426e-05,1.0002913758725107,7810.486007454816,52.06990671636544,finite_extrapolation
80,13,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,80,0.997075645249115,-2.3576981764813214e-05,1.0005698678039163,8507.020525555608,56.71347017037072,finite_extrapolation
80,14,5_6C_19PER_4_6C_NEWSTRUCTURE,150,150,80,0.997617145540867,-2.2106602493909928e-05,1.0008570088585909,9085.837994052872,60.57225329368581,finite_extrapolation
80,15,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,80,0.996160165334701,-3.324474427070405e-05,1.0012913707839233,6054.832882601095,40.36555255067397,finite_extrapolation
80,16,3_7C_31PER_5_9C_NEWSTRUCTURE,150,150,80,0.971778946968389,-0.000194877972624059,1.0013438025406047,1033.1788648531303,6.887859099020869,finite_extrapolation
80,17,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,80,0.998413231999806,-1.2708111175670377e-05,1.0001839252335532,15752.453096004097,105.01635397336065,finite_extrapolation
80,18,5C_67PER_4C_NEWSTRUCTURE,200,150,80,0.996859217018129,-2.9821919333439743e-05,1.0014738403602634,6755.8978383509975,45.03931892233998,finite_extrapolation
80,19,5_3C_54PER_4C_NEWSTRUCTURE,200,150,80,0.998371392101536,-1.5081192171916338e-05,1.000651801314051,13304.77053980505,88.69847026536699,finite_extrapolation
80,20,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,80,0.997507325816093,-2.3942446616707195e-05,1.0011347823311334,8400.761440594806,56.00507627063204,finite_extrapolation
80,21,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,80,0.995675224165399,-4.084291436563254e-05,1.0018355117788393,4941.750972322257,32.945006482148386,finite_extrapolation
80,22,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,80,0.998009643964444,-1.7217403750484036e-05,1.0005379604124098,11647.398371939325,77.6493224795955,finite_extrapolation
80,23,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,80,0.99579767001136,-4.0447594063625604e-05,1.0019016578918951,4991.68523038221,33.2779015358814,finite_extrapolation
80,24,5_6C_36PER_4_3C_NEWSTRUCTURE,150,150,80,0.997589873366983,-2.5104200051308935e-05,1.0013371831303786,8020.0596999258205,53.467064666172135,finite_extrapolation
80,25,4_8C_80PER_4_8C_NEWSTRUCTURE,150,150,80,0.997459834024826,-2.0029631208460497e-05,1.000346055890941,10002.483510845417,66.68322340563611,finite_extrapolation
80,26,5_3C_54PER_4C_NEWSTRUCTURE,200,150,80,0.995946124179296,-2.6744050221530687e-05,1.000105123166704,7482.229561684206,49.881530411228034,finite_extrapolation
80,27,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,80,0.995698655651178,-3.1265279806918574e-05,1.0003320414862562,6407.492359685374,42.71661573123583,finite_extrapolation
80,28,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,80,0.995748858110306,-3.406811928977758e-05,1.0006985192480051,5891.0947663678735,39.27396510911915,finite_extrapolation
80,29,5C_67PER_4C_NEWSTRUCTURE,200,150,80,0.997159190117805,-2.7701796869708746e-05,1.0013011493713495,7266.718123670435,48.44478749113623,finite_extrapolation
80,30,3_7C_31PER_5_9C_NEWSTRUCTURE,200,150,80,0.978674398451871,-0.00015110756088638176,1.0013168114104853,1332.274905567803,8.881832703785353,finite_extrapolation
80,31,5C_67PER_4C_NEWSTRUCTURE,200,150,80,0.997563762160854,-2.7018082949288027e-05,1.0016773201203686,7464.531088268166,49.76354058845444,finite_extrapolation
80,32,5_3C_54PER_4C_NEWSTRUCTURE,200,150,80,0.99771931742831,-2.634240644111921e-05,1.0016025676396516,7653.156824919374,51.021045499462495,finite_extrapolation
80,33,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,80,0.997316160528421,-2.7643765640216096e-05,1.0014708543091622,7288.111790966087,48.587411939773915,finite_extrapolation
80,34,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,80,0.996693417818699,-3.574257231105358e-05,1.0019767996527082,5650.874757837331,37.67249838558221,finite_extrapolation
80,35,3_7C_31PER_5_9C_NEWSTRUCTURE,200,150,80,0.971081558489919,-0.0002246757211636746,1.0047114561381287,911.1418673893915,6.074279115929277,finite_extrapolation
80,36,5_3C_54PER_4C_NEWSTRUCTURE,200,150,80,0.997303466680991,-2.468227622833767e-05,1.00120273487988,8151.70906518255,54.344727101217,finite_extrapolation
80,37,5C_67PER_4C_NEWSTRUCTURE,200,150,80,0.996427094360384,-3.192688040376547e-05,1.0013677739175075,6307.154703838779,42.047698025591856,finite_extrapolation
80,38,5_3C_54PER_4C_NEWSTRUCTURE,200,150,80,0.995665512613668,-3.776339549356101e-05,1.0013628565748005,5332.2232797931165,35.548155198620776,finite_extrapolation
80,39,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,80,0.996361092959855,-2.8856664560740106e-05,1.0007912991206496,6958.229656029924,46.38819770686616,finite_extrapolation
80,40,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,80,0.995403188822076,-3.84583984330743e-05,1.0011474383753654,5230.260400089311,34.868402667262075,finite_extrapolation
80,41,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,80,0.951643245848128,-3.26268979537144e-05,0.9565009196341082,4796.684007659128,31.977893384394186,finite_extrapolation
80,42,5C_67PER_4C_NEWSTRUCTURE,200,150,80,0.997490809267383,-2.1551549764985107e-05,1.0007718863954862,9315.890902735964,62.10593935157309,finite_extrapolation
80,43,5_3C_54PER_4C_NEWSTRUCTURE,200,150,80,0.996217632042891,-3.3116158150733604e-05,1.0013656175140873,6080.585090744486,40.53723393829657,finite_extrapolation
80,44,5_6C_19PER_4_6C_NEWSTRUCTURE,200,150,80,0.996375278650277,-3.582220078923719e-05,1.0017261089027434,5631.315342393818,37.54210228262546,finite_extrapolation
80,45,5_6C_36PER_4_3C_NEWSTRUCTURE,200,150,80,0.998283886812936,-1.9137815548316495e-05,1.0011943049657397,10512.919014074112,70.08612676049408,finite_extrapolation
80,46,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,80,0.998234560464902,-1.818264762948771e-05,1.001032287717927,11056.271441564033,73.70847627709355,finite_extrapolation
80,47,5C_67PER_4C_NEWSTRUCTURE,200,150,80,0.998257019716137,-1.985983535537847e-05,1.0012182930808184,10131.92151295072,67.54614341967147,finite_extrapolation
80,48,5_3C_54PER_4C_NEWSTRUCTURE,200,150,80,0.998195091576545,-1.7583676359545466e-05,1.000824765237946,11421.090853331498,76.14060568887665,finite_extrapolation
80,49,4_8C_80PER_4_8C_NEWSTRUCTURE,200,150,80,0.998410102666179,-1.4595523028028e-05,1.000435950388725,13732.700774328185,91.55133849552124,finite_extrapolation
