Model,Policy,Cycle,SOHPred
polynomial_mixed,80PER_3_6C,91,0.9929431838613536
polynomial_mixed,80PER_3_6C,92,0.9928532342261646
polynomial_mixed,80PER_3_6C,93,0.9927628365645488
polynomial_mixed,80PER_3_6C,94,0.9926719908765065
polynomial_mixed,80PER_3_6C,95,0.9925806971620376
polynomial_mixed,80PER_3_6C,96,0.9924889554211419
polynomial_mixed,80PER_3_6C,97,0.9923967656538196
polynomial_mixed,80PER_3_6C,98,0.9923041278600707
polynomial_mixed,80PER_3_6C,99,0.9922110420398951
polynomial_mixed,80PER_3_6C,100,0.9921175081932928
polynomial_mixed,80PER_3_6C,101,0.9920235263202639
polynomial_mixed,80PER_3_6C,102,0.9919290964208083
polynomial_mixed,80PER_3_6C,103,0.9918342184949261
polynomial_mixed,80PER_3_6C,104,0.9917388925426174
polynomial_mixed,80PER_3_6C,105,0.9916431185638818
polynomial_mixed,80PER_3_6C,106,0.9915468965587196
polynomial_mixed,80PER_3_6C,107,0.9914502265271309
polynomial_mixed,80PER_3_6C,108,0.9913531084691153
polynomial_mixed,80PER_3_6C,109,0.9912555423846732
polynomial_mixed,80PER_3_6C,110,0.9911575282738044
polynomial_mixed,80PER_3_6C,111,0.991059066136509
polynomial_mixed,80PER_3_6C,112,0.990960155972787
polynomial_mixed,80PER_3_6C,113,0.9908607977826381
polynomial_mixed,80PER_3_6C,114,0.9907609915660628
polynomial_mixed,80PER_3_6C,115,0.9906607373230608
polynomial_mixed,80PER_3_6C,116,0.9905600350536321
polynomial_mixed,80PER_3_6C,117,0.9904588847577768
polynomial_mixed,80PER_3_6C,118,0.9903572864354948
polynomial_mixed,80PER_3_6C,119,0.9902552400867861
polynomial_mixed,80PER_3_6C,120,0.9901527457116508
polynomial_mixed,80PER_3_6C,121,0.990049803310089
polynomial_mixed,80PER_3_6C,122,0.9899464128821003
polynomial_mixed,80PER_3_6C,123,0.9898425744276851
polynomial_mixed,80PER_3_6C,124,0.9897382879468432
polynomial_mixed,80PER_3_6C,125,0.9896335534395746
polynomial_mixed,80PER_3_6C,126,0.9895283709058794
polynomial_mixed,80PER_3_6C,127,0.9894227403457576
polynomial_mixed,80PER_3_6C,128,0.989316661759209
polynomial_mixed,80PER_3_6C,129,0.9892101351462339
polynomial_mixed,80PER_3_6C,130,0.989103160506832
polynomial_mixed,80PER_3_6C,131,0.9889957378410035
polynomial_mixed,80PER_3_6C,132,0.9888878671487484
polynomial_mixed,80PER_3_6C,133,0.9887795484300667
polynomial_mixed,80PER_3_6C,134,0.9886707816849583
polynomial_mixed,80PER_3_6C,135,0.9885615669134232
polynomial_mixed,80PER_3_6C,136,0.9884519041154614
polynomial_mixed,80PER_3_6C,137,0.9883417932910731
polynomial_mixed,80PER_3_6C,138,0.9882312344402581
polynomial_mixed,80PER_3_6C,139,0.9881202275630163
polynomial_mixed,80PER_3_6C,140,0.988008772659348
polynomial_mixed,80PER_3_6C,141,0.9878968697292531
polynomial_mixed,80PER_3_6C,142,0.9877845187727313
polynomial_mixed,80PER_3_6C,143,0.9876717197897831
polynomial_mixed,80PER_3_6C,144,0.9875584727804081
polynomial_mixed,80PER_3_6C,145,0.9874447777446065
polynomial_mixed,80PER_3_6C,146,0.9873306346823782
polynomial_mixed,80PER_3_6C,147,0.9872160435937234
polynomial_mixed,80PER_3_6C,148,0.9871010044786418
polynomial_mixed,80PER_3_6C,149,0.9869855173371336
polynomial_mixed,80PER_3_6C,150,0.9868695821691986
polynomial_mixed,80PER_3_6C,151,0.9867531989748372
polynomial_mixed,80PER_3_6C,152,0.9866363677540491
polynomial_mixed,80PER_3_6C,153,0.9865190885068341
polynomial_mixed,80PER_3_6C,154,0.9864013612331928
polynomial_mixed,80PER_3_6C,155,0.9862831859331247
polynomial_mixed,80PER_3_6C,156,0.9861645626066298
polynomial_mixed,80PER_3_6C,157,0.9860454912537084
polynomial_mixed,80PER_3_6C,158,0.9859259718743604
polynomial_mixed,80PER_3_6C,159,0.9858060044685856
polynomial_mixed,80PER_3_6C,160,0.9856855890363843
polynomial_mixed,80PER_3_6C,161,0.9855647255777562
polynomial_mixed,80PER_3_6C,162,0.9854434140927014
polynomial_mixed,80PER_3_6C,163,0.9853216545812201
polynomial_mixed,80PER_3_6C,164,0.9851994470433122
polynomial_mixed,80PER_3_6C,165,0.9850767914789775
polynomial_mixed,80PER_3_6C,166,0.9849536878882162
polynomial_mixed,80PER_3_6C,167,0.9848301362710283
polynomial_mixed,80PER_3_6C,168,0.9847061366274137
polynomial_mixed,80PER_3_6C,169,0.9845816889573724
polynomial_mixed,80PER_3_6C,170,0.9844567932609044
polynomial_mixed,80PER_3_6C,171,0.9843314495380099
polynomial_mixed,80PER_3_6C,172,0.9842056577886887
polynomial_mixed,80PER_3_6C,173,0.9840794180129409
polynomial_mixed,80PER_3_6C,174,0.9839527302107663
polynomial_mixed,80PER_3_6C,175,0.9838255943821652
polynomial_mixed,80PER_3_6C,176,0.9836980105271373
polynomial_mixed,80PER_3_6C,177,0.9835699786456829
polynomial_mixed,80PER_3_6C,178,0.9834414987378018
polynomial_mixed,80PER_3_6C,179,0.983312570803494
polynomial_mixed,80PER_3_6C,180,0.9831831948427596
polynomial_mixed,80PER_3_6C,181,0.9830533708555985
polynomial_mixed,80PER_3_6C,182,0.9829230988420107
polynomial_mixed,80PER_3_6C,183,0.9827923788019964
polynomial_mixed,80PER_3_6C,184,0.9826612107355553
polynomial_mixed,80PER_3_6C,185,0.9825295946426876
polynomial_mixed,80PER_3_6C,186,0.9823975305233933
polynomial_mixed,80PER_3_6C,187,0.9822650183776723
polynomial_mixed,80PER_3_6C,188,0.9821320582055246
polynomial_mixed,80PER_3_6C,189,0.9819986500069504
polynomial_mixed,80PER_3_6C,190,0.9818647937819494
polynomial_mixed,80PER_3_6C,191,0.9817304895305218
polynomial_mixed,80PER_3_6C,192,0.9815957372526676
polynomial_mixed,80PER_3_6C,193,0.9814605369483866
polynomial_mixed,80PER_3_6C,194,0.9813248886176791
polynomial_mixed,80PER_3_6C,195,0.9811887922605449
polynomial_mixed,80PER_3_6C,196,0.981052247876984
polynomial_mixed,80PER_3_6C,197,0.9809152554669965
polynomial_mixed,80PER_3_6C,198,0.9807778150305824
